"cik_str","ticker","title"
1439124,"EBR","BRAZILIAN ELECTRIC POWER CO"
1175454,"FLT","FLEETCOR TECHNOLOGIES INC"
857005,"PTC","PTC INC."
1443646,"BAH","Booz Allen Hamilton Holding Corp"
1506293,"PINS","PINTEREST, INC."
1144519,"BG","BUNGELTD"
4127,"SWKS","SKYWORKS SOLUTIONS, INC."
1020569,"IRM","IRON MOUNTAIN INC"
1766502,"CHWY","Chewy, Inc."
8818,"AVY","Avery Dennison Corp"
915191,"FRFHF","FAIRFAX FINANCIAL HOLDINGS LTD/ CAN"
909327,"SUZ","Suzano S.A."
1025378,"WPC","W. P. Carey Inc."
1321655,"PLTR","Palantir Technologies Inc."
1792580,"OVV","Ovintiv Inc."
1611983,"LBRDA","Liberty Broadband Corp"
906163,"NVR","NVR INC"
1477333,"NET","Cloudflare, Inc."
1097149,"ALGN","ALIGN TECHNOLOGY INC"
1711269,"EVRG","Evergy, Inc."
748954,"ATLKY","ATLAS COPCO AB"
60086,"L","LOEWS CORP"
97210,"TER","TERADYNE, INC"
1639920,"SPOT","Spotify Technology S.A."
1378789,"AER","AerCap Holdings N.V."
731802,"ATO","ATMOS ENERGY CORP"
884887,"RCL","ROYAL CARIBBEAN CRUISES LTD"
910631,"KOF","COCA COLA FEMSA SAB DE CV"
1281721,"SGIOY","SHIONOGI & CO LTD"
922621,"ERIE","ERIE INDEMNITY CO"
864749,"TRMB","TRIMBLE INC."
811250,"HLDCY","HENDERSON LAND DEVELOPMENT COMPANY LTD /FI"
1176948,"ARES","Ares Management Corp"
1263043,"SHG","SHINHAN FINANCIAL GROUP CO LTD"
1319161,"WMG","Warner Music Group Corp."
100517,"UAL","United Airlines Holdings, Inc."
1324424,"EXPE","Expedia Group, Inc."
920522,"ESS","ESSEX PROPERTY TRUST, INC."
1066119,"VIV","TELEFONICA BRASIL S.A."
711404,"COO","COOPER COMPANIES, INC."
900075,"CPRT","COPART INC"
1445930,"KB","KB Financial Group Inc."
1792044,"VTRS","Viatris Inc"
1374310,"CBOE","Cboe Global Markets, Inc."
779152,"JKHY","HENRY JACK & ASSOCIATES INC"
1086222,"AKAM","AKAMAI TECHNOLOGIES INC"
1758730,"TW","Tradeweb Markets Inc."
1679788,"COIN","Coinbase Global, Inc."
932872,"SJR","SHAW COMMUNICATIONS INC"
352541,"LNT","ALLIANT ENERGY CORP"
723612,"CAR","AVIS BUDGET GROUP, INC."
1419612,"SEDG","SOLAREDGE TECHNOLOGIES, INC."
36966,"FHN","FIRST HORIZON CORP"
916540,"DAR","DARLING INGREDIENTS INC."
1438077,"JRONY","Jeronimo Martins SGPS SA"
48898,"HUBB","HUBBELL INC"
11544,"WRB","BERKLEY W R CORP"
72331,"NDSN","NORDSON CORP"
1805284,"RKT","Rocket Companies, Inc."
765880,"PEAK","HEALTHPEAK PROPERTIES, INC."
879101,"KIM","KIMCO REALTY CORP"
1527249,"PRDSY","Prada S.p.A./ADR"
51434,"IP","INTERNATIONAL PAPER CO /NEW/"
1404655,"HUBS","HUBSPOT INC"
1262823,"WLK","WESTLAKE CORP"
1370637,"ETSY","ETSY INC"
861884,"RS","RELIANCE STEEL & ALUMINUM CO"
1095073,"RE","EVEREST RE GROUP LTD"
719739,"SIVB","SVB FINANCIAL GROUP"
1042046,"AFG","AMERICAN FINANCIAL GROUP INC"
1402436,"SSNC","SS&C Technologies Holdings Inc"
877212,"ZBRA","ZEBRA TECHNOLOGIES CORP"
891103,"MTCH","Match Group, Inc."
93556,"SWK","STANLEY BLACK & DECKER, INC."
1679273,"LW","Lamb Weston Holdings, Inc."
110621,"RPM","RPM INTERNATIONAL INC/DE/"
1575965,"GLPI","Gaming & Leisure Properties, Inc."
945841,"POOL","POOL CORP"
814547,"FICO","FAIR ISAAC CORP"
1070750,"HST","HOST HOTELS & RESORTS, INC."
1286681,"DPZ","DOMINOS PIZZA INC"
895126,"CHK","CHESAPEAKE ENERGY CORP"
1001290,"BAP","CREDICORP LTD"
91440,"SNA","Snap-on Inc"
1722482,"AVTR","Avantor, Inc."
842023,"TECH","BIO-TECHNE Corp"
1030475,"CEA","CHINA EASTERN AIRLINES CORP LTD"
1333986,"EQH","Equitable Holdings, Inc."
860731,"TYL","TYLER TECHNOLOGIES INC"
1433270,"AR","ANTERO RESOURCES Corp"
1043277,"CHRW","C. H. ROBINSON WORLDWIDE, INC."
790051,"CSL","CARLISLE COMPANIES INC"
51644,"IPG","INTERPUBLIC GROUP OF COMPANIES, INC."
1122411,"ASX","ASE Technology Holding Co., Ltd."
1353283,"SPLK","SPLUNK INC"
1794515,"ZI","ZoomInfo Technologies Inc."
89089,"SCI","SERVICE CORP INTERNATIONAL"
1082554,"UTHR","UNITED THERAPEUTICS Corp"
896076,"MGDDY","MICHELIN COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN /FI"
38777,"BEN","FRANKLIN RESOURCES INC"
1137789,"STX","Seagate Technology Holdings plc"
914475,"NBIX","NEUROCRINE BIOSCIENCES INC"
1609711,"GDDY","GoDaddy Inc."
1316835,"BLDR","Builders FirstSource, Inc."
1692819,"VST","Vistra Corp."
74208,"UDR","UDR, Inc."
42888,"GGG","GRACO INC"
75677,"PKG","PACKAGING CORP OF AMERICA"
313216,"PHG","KONINKLIJKE PHILIPS NV"
320335,"GL","GLOBE LIFE INC."
737758,"TTC","TORO CO"
895417,"ELS","EQUITY LIFESTYLE PROPERTIES INC"
12208,"BIO","BIO-RAD LABORATORIES, INC."
1749723,"NFE","New Fortress Energy Inc."
106040,"WDC","WESTERN DIGITAL CORP"
21175,"CNA","CNA FINANCIAL CORP"
78128,"WTRG","Essential Utilities, Inc."
1445475,"BOUYY","Bouygues SA"
1331875,"FNF","Fidelity National Financial, Inc."
941221,"ICL","ICL Group Ltd."
1100682,"CRL","CHARLES RIVER LABORATORIES INTERNATIONAL, INC."
906345,"CPT","CAMDEN PROPERTY TRUST"
103379,"VFC","V F CORP"
1093557,"DXCM","DEXCOM INC"
1037540,"BXP","BOSTON PROPERTIES INC"
1487533,"JXHLY","ENEOS Holdings, Inc./ADR"
24545,"TAP","MOLSON COORS BEVERAGE CO"
1423902,"WES","Western Midstream Partners, LP"
1591698,"PCTY","Paylocity Holding Corp"
1126975,"MMP","Magellan Midstream Partners, L.P."
62996,"MAS","MASCO CORP /DE/"
1406234,"BIP","Brookfield Infrastructure Partners L.P."
915389,"EMN","EASTMAN CHEMICAL CO"
1646972,"ACI","Albertsons Companies, Inc."
1483994,"HTHT","H World Group Ltd"
314590,"SSL","SASOL LTD"
1158449,"AAP","ADVANCE AUTO PARTS INC"
806968,"WPP","WPP plc"
1003935,"NICE","NICE Ltd."
1013871,"NRG","NRG ENERGY, INC."
1158838,"ATEYY","ADVANTEST CORP"
1120193,"NDAQ","NASDAQ, INC."
946581,"TTWO","TAKE TWO INTERACTIVE SOFTWARE INC"
910606,"REG","REGENCY CENTERS CORP"
868857,"ACM","AECOM"
1786352,"BILL","Bill.com Holdings, Inc."
1504122,"PTBRY","PT Bank Negara Indonesia (Persero) Tbk/ADR"
815097,"CCL","CARNIVAL CORP"
1495686,"ZSHGY","Zhongsheng Group Holdings Limited/ADR/"
1647088,"WSC","WillScot Mobile Mini Holdings Corp."
845982,"SNN","SMITH & NEPHEW PLC"
1552033,"TRU","TransUnion"
1531152,"BJ","BJ's Wholesale Club Holdings, Inc."
1170010,"KMX","CARMAX INC"
1855612,"GRAB","Grab Holdings Ltd"
4457,"UHAL","AMERCO /NV/"
1554394,"LGFRY","Longfor Group Holdings Limited/ADR"
1163653,"NMR","NOMURA HOLDINGS INC"
1446597,"DQJCY","Don Quijote Holdings Co Ltd"
1069183,"AXON","AXON ENTERPRISE, INC."
1787425,"XP","XP Inc."
1000228,"HSIC","HENRY SCHEIN INC"
858446,"IHG","INTERCONTINENTAL HOTELS GROUP PLC /NEW/"
1306830,"CE","Celanese Corp"
930826,"SLVYY","SOLVAY S A /ADR/"
1062579,"DOX","AMDOCS LTD"
105016,"WSO","WATSCO INC"
1289419,"MORN","Morningstar, Inc."
1564708,"NWSA","NEWS CORP"
39263,"CFR","CULLEN/FROST BANKERS, INC."
1773383,"DT","Dynatrace, Inc."
1109354,"BRKR","BRUKER CORP"
1015820,"QGEN","QIAGEN N.V."
1570585,"LBTYA","Liberty Global plc"
1562401,"AMH","American Homes 4 Rent"
1468174,"H","Hyatt Hotels Corp"
818686,"TEVA","TEVA PHARMACEUTICAL INDUSTRIES LTD"
1159510,"CS","CREDIT SUISSE GROUP AG"
1533945,"BNTGY","Brenntag AG/ADR"
1069157,"EWBC","EAST WEST BANCORP INC"
932477,"LNVGY","LENOVO GROUP LTD"
1031308,"BSY","BENTLEY SYSTEMS INC"
822416,"PHM","PULTEGROUP INC/MI/"
1219601,"CCK","CROWN HOLDINGS INC"
1501585,"HII","HUNTINGTON INGALLS INDUSTRIES, INC."
1111711,"NI","NISOURCE INC."
1043604,"JNPR","JUNIPER NETWORKS INC"
1009001,"CCJ","CAMECO CORP"
1828105,"HIPO","Hippo Holdings Inc."
1604778,"QRVO","Qorvo, Inc."
898174,"RGA","REINSURANCE GROUP OF AMERICA INC"
730272,"RGEN","REPLIGEN CORP"
1127248,"EMRAF","EMERA INC"
1161125,"BCH","BANK OF CHILE"
1441816,"MDB","MongoDB, Inc."
1650164,"TOST","Toast, Inc."
1579241,"ALLE","Allegion plc"
800954,"OMRNY","OMRON CORP /FI"
1590895,"CZR","Caesars Entertainment, Inc."
1125259,"CUK","CARNIVAL PLC"
1446457,"BDNNY","Boliden AB"
96943,"TFX","TELEFLEX INC"
1278021,"MKTX","MARKETAXESS HOLDINGS INC"
28412,"CMA","COMERICA INC /NEW/"
1584509,"ARMK","Aramark"
1135951,"RDY","DR REDDYS LABORATORIES LTD"
769218,"AEG","AEGON NV"
908255,"BWA","BORGWARNER INC"
1732845,"WRK","WestRock Co"
1671750,"DSCSY","Disco Corporation/ADR"
895419,"WOLF","WOLFSPEED, INC."
1021860,"NOV","NOV Inc."
6201,"AAL","American Airlines Group Inc."
1385535,"GLPEY","Galp Energia, SGPS, S.A."
1101302,"ENTG","ENTEGRIS INC"
880266,"AGCO","AGCO CORP /DE"
1527166,"CG","Carlyle Group Inc."
1639327,"GSHN","Gushen, Inc"
866374,"FLEX","FLEX LTD."
74303,"OLN","OLIN Corp"
1463172,"ZEN","Zendesk, Inc."
898293,"JBL","JABIL INC"
873303,"SRPT","Sarepta Therapeutics, Inc."
1588823,"TFII","TFI International Inc."
910521,"DECK","DECKERS OUTDOOR CORP"
5513,"UNM","Unum Group"
1032975,"LOGI","LOGITECH INTERNATIONAL S.A."
352915,"UHS","UNIVERSAL HEALTH SERVICES INC"
1177394,"SNX","TD SYNNEX CORP"
1073404,"GGB","GERDAU S.A."
1127055,"VIVHY","VIVENDI"
1069202,"LII","LENNOX INTERNATIONAL INC"
1070423,"PAA","PLAINS ALL AMERICAN PIPELINE LP"
1642545,"SWAV","Shockwave Medical, Inc."
1474432,"PSTG","Pure Storage, Inc."
1089063,"DKS","DICK'S SPORTING GOODS, INC."
1172724,"GFI","GOLD FIELDS LTD"
91142,"AOS","SMITH A O CORP"
812011,"MTN","VAIL RESORTS INC"
1116132,"TPR","TAPESTRY, INC."
1327068,"USO","United States Oil Fund, LP"
1579298,"BURL","Burlington Stores, Inc."
1090425,"LAMR","LAMAR ADVERTISING CO/NEW"
1019849,"PAG","PENSKE AUTOMOTIVE GROUP, INC."
1287750,"ARCC","ARES CAPITAL CORP"
1370946,"OC","Owens Corning"
1725057,"CDAY","Ceridian HCM Holding Inc."
1698287,"BSMX","Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico"
1232524,"JAZZ","Jazz Pharmaceuticals plc"
1449003,"ASXFY","ASX Ltd."
1627014,"BKI","Black Knight, Inc."
892553,"GTLS","CHART INDUSTRIES INC"
22356,"CBSH","COMMERCE BANCSHARES INC /MO/"
719955,"WSM","WILLIAMS SONOMA INC"
726958,"CASY","CASEYS GENERAL STORES INC"
1027664,"ESLT","ELBIT SYSTEMS LTD"
701985,"BBWI","Bath & Body Works, Inc."
1398659,"G","Genpact LTD"
1298675,"CUBE","CubeSmart"
1538990,"STOR","STORE CAPITAL Corp"
1288784,"SBNY","Signature Bank Corp"
106640,"WHR","WHIRLPOOL CORP /DE/"
1062066,"ALSMY","ALSTOM"
59527,"LECO","LINCOLN ELECTRIC HOLDINGS INC"
1780232,"GFL","GFL Environmental Inc."
1093691,"PLUG","PLUG POWER INC"
1159152,"JHX","James Hardie Industries plc"
1437672,"PRYMY","Prysmian S.p.A."
1617640,"ZG","ZILLOW GROUP, INC."
1520006,"MTDR","Matador Resources Co"
96223,"JEF","Jefferies Financial Group Inc."
1436794,"KKOYY","Kesko OYJ"
46080,"HAS","HASBRO, INC."
1402388,"WFG","WEST FRASER TIMBER CO., LTD"
944314,"LSI","LIFE STORAGE, INC."
1177609,"FIVE","FIVE BELOW, INC"
1379481,"MDIBY","Mediobanca - Banca di Credito Finanziario SpA"
315213,"RHI","ROBERT HALF INTERNATIONAL INC."
1048695,"FFIV","F5, INC."
1333141,"FMS","Fresenius Medical Care AG & Co. KGaA"
1533232,"BEP","Brookfield Renewable Partners L.P."
913144,"RNR","RENAISSANCERE HOLDINGS LTD"
1347557,"PAC","Pacific Airport Group"
82811,"RRX","REGAL REXNORD CORP"
851205,"CGNX","COGNEX CORP"
1262039,"FTNT","Fortinet, Inc."
1467623,"DBX","DROPBOX, INC."
938323,"PSO","PEARSON PLC"
1338065,"DCP","DCP Midstream, LP"
1710583,"SWCH","Switch, Inc."
798941,"FCNCA","FIRST CITIZENS BANCSHARES INC /DE/"
1571283,"REXR","Rexford Industrial Realty, Inc."
1261333,"DOCU","DOCUSIGN, INC."
1174922,"WYNN","WYNN RESORTS LTD"
887225,"KEP","KOREA ELECTRIC POWER CORP"
1783879,"HOOD","Robinhood Markets, Inc."
1657853,"HTZ","HERTZ GLOBAL HOLDINGS, INC"
1001082,"DISH","DISH Network CORP"
1492691,"KNX","Knight-Swift Transportation Holdings Inc."
842162,"LEA","LEAR CORP"
34903,"FRT","FEDERAL REALTY INVESTMENT TRUST"
1618673,"PFGC","Performance Food Group Co"
20212,"CHDN","Churchill Downs Inc"
1015650,"SKM","SK TELECOM CO LTD"
109380,"ZION","ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
1447669,"TWLO","TWILIO INC"
1552653,"REMYY","Remy Cointreau/ADR"
1519751,"FBHS","Fortune Brands Home & Security, Inc."
77877,"PDCE","PDC ENERGY, INC."
100826,"UELMO","UNION ELECTRIC CO"
350894,"SEIC","SEI INVESTMENTS CO"
1675149,"AA","Alcoa Corp"
1573516,"MUSA","Murphy USA Inc."
1801198,"LEGN","Legend Biotech Corp"
105634,"EME","EMCOR Group, Inc."
1703056,"ADT","ADT Inc."
201533,"CMS-PB","CONSUMERS ENERGY CO"
40729,"ALLY","Ally Financial Inc."
1455863,"COLD","AMERICOLD REALTY TRUST"
764622,"PNW","PINNACLE WEST CAPITAL CORP"
1170858,"SBS","COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP"
769520,"MIDD","MIDDLEBY Corp"
751364,"NNN","NATIONAL RETAIL PROPERTIES, INC."
831641,"TTEK","TETRA TECH INC"
914208,"IVZ","Invesco Ltd."
1535929,"VOYA","Voya Financial, Inc."
315852,"RRC","RANGE RESOURCES CORP"
1669162,"KNSL","Kinsale Capital Group, Inc."
19584,"CHE","CHEMED CORP"
1668397,"MEDP","Medpace Holdings, Inc."
1831097,"AGL","agilon health, inc."
1645113,"NVCR","NovoCure Ltd"
717423,"MUR","MURPHY OIL CORP"
855658,"LSCC","LATTICE SEMICONDUCTOR CORP"
1507079,"FND","Floor & Decor Holdings, Inc."
1037976,"JLL","JONES LANG LASALLE INC"
1174169,"AQN","ALGONQUIN POWER & UTILITIES CORP."
1021635,"OGE","OGE ENERGY CORP."
1660134,"OKTA","Okta, Inc."
350698,"AN","AUTONATION, INC."
884614,"UGI","UGI CORP /PA/"
1002638,"OTEX","OPEN TEXT CORP"
7536,"ARW","ARROW ELECTRONICS INC"
1034670,"ALV","AUTOLIV INC"
888491,"OHI","OMEGA HEALTHCARE INVESTORS INC"
1596783,"CTLT","Catalent, Inc."
29644,"DCI","DONALDSON Co INC"
1450206,"ASEKY","Aisin Seiki Co., Ltd./ADR"
1489079,"ADOOY","Adaro Energy PT/ADR/"
875357,"BOKF","BOK FINANCIAL CORP"
1520697,"ACHC","Acadia Healthcare Company, Inc."
1027552,"BSAC","BANCO SANTANDER CHILE"
1513761,"NCLH","Norwegian Cruise Line Holdings Ltd."
1455955,"PUTKY","PT United Tractors Tbk / ADR"
74260,"ORI","OLD REPUBLIC INTERNATIONAL CORP"
7332,"SWN","SOUTHWESTERN ENERGY CO"
1688568,"DXC","DXC Technology Co"
1786909,"SBSW","Sibanye Stillwater Ltd"
1212545,"WAL","WESTERN ALLIANCE BANCORPORATION"
1294591,"RKUNY","Rakuten Group, Inc."
1357615,"KBR","KBR, INC."
12659,"HRB","H&R BLOCK INC"
1600520,"JPXGY","Japan Exchange Group, Inc./ADR"
1810997,"XPEV","XPENG INC."
1611052,"PCOR","PROCORE TECHNOLOGIES, INC."
1309108,"WEX","WEX Inc."
1530721,"CPRI","Capri Holdings Ltd"
16058,"CACI","CACI INTERNATIONAL INC /DE/"
1612042,"ASND","Ascendis Pharma A/S"
1124140,"EXAS","EXACT SCIENCES CORP"
1438569,"GRFS","Grifols SA"
1408075,"GPK","GRAPHIC PACKAGING HOLDING CO"
1056696,"MANH","MANHATTAN ASSOCIATES INC"
1037038,"RL","RALPH LAUREN CORP"
793952,"HOG","HARLEY-DAVIDSON, INC."
1557860,"GLOB","Globant S.A."
1436786,"OUKPY","Outotec OYJ"
764065,"CLF","CLEVELAND-CLIFFS INC."
1810806,"U","Unity Software Inc."
1446418,"MTLHY","Mitsubishi Chemical Holdings Corp"
927066,"DVA","DAVITA INC."
1123452,"ASR","SOUTHEAST AIRPORT GROUP"
77360,"PNR","PENTAIR plc"
1418819,"IRDM","Iridium Communications Inc."
1287865,"MPW","MEDICAL PROPERTIES TRUST INC"
1679688,"DBRG","DigitalBridge Group, Inc."
26324,"CW","CURTISS WRIGHT CORP"
936395,"CIEN","CIENA CORP"
1428439,"ROKU","ROKU, INC"
1142417,"NXST","NEXSTAR MEDIA GROUP, INC."
1012100,"SEE","SEALED AIR CORP/DE"
1289460,"TXRH","Texas Roadhouse, Inc."
937556,"MASI","MASIMO CORP"
1513845,"YNDX","Yandex N.V."
1308547,"DLB","Dolby Laboratories, Inc."
1067428,"AU","ANGLOGOLD ASHANTI LTD"
1665918,"USFD","US Foods Holding Corp."
102729,"VMI","VALMONT INDUSTRIES INC"
1330568,"SLV","iShares Silver Trust"
1744676,"TME","Tencent Music Entertainment Group"
1068851,"PB","PROSPERITY BANCSHARES INC"
15615,"MTZ","MASTEC INC"
85535,"RGLD","ROYAL GOLD INC"
1722684,"WH","WYNDHAM HOTELS & RESORTS, INC."
1553915,"CRCBY","Chongqing Rural Commercial Bank Co., Ltd./ADR"
720672,"SF","STIFEL FINANCIAL CORP"
1378992,"BERY","BERRY GLOBAL GROUP, INC."
1764046,"CLVT","CLARIVATE Plc"
896622,"ATR","APTARGROUP, INC."
1144215,"AYI","ACUITY BRANDS INC"
1321732,"PEN","Penumbra Inc"
216228,"ITT","ITT INC."
1430162,"CSAN","Cosan S.A."
1267238,"AIZ","ASSURANT, INC."
1477294,"ST","Sensata Technologies Holding plc"
931015,"PII","Polaris Inc."
1771917,"KRTX","Karuna Therapeutics, Inc."
906553,"BYD","BOYD GAMING CORP"
885550,"CACC","CREDIT ACCEPTANCE CORP"
1237831,"GMED","GLOBUS MEDICAL INC"
1474735,"GNRC","GENERAC HOLDINGS INC."
1447113,"MIUFY","Mitsubishi UFJ Lease & Finance Co., Ltd."
18926,"LUMN","Lumen Technologies, Inc."
1720635,"NVT","nVent Electric plc"
1046311,"CHH","CHOICE HOTELS INTERNATIONAL INC /DE"
1159036,"HALO","HALOZYME THERAPEUTICS, INC."
1551467,"CCOEY","Capcom Co., LTD/ADR"
1023128,"LAD","LITHIA MOTORS INC"
1723089,"CHX","ChampionX Corp"
28917,"DDS","DILLARD'S, INC."
1302215,"HLI","HOULIHAN LOKEY, INC."
1049183,"ACCYY","ACCOR"
1603145,"NEP","NEXTERA ENERGY PARTNERS, LP"
1115055,"PNFP","PINNACLE FINANCIAL PARTNERS INC"
868671,"GBCI","GLACIER BANCORP, INC."
1571123,"SAIC","Science Applications International Corp"
355811,"GNTX","GENTEX CORP"
1428336,"HQY","HEALTHEQUITY, INC."
1783398,"UWMC","UWM Holdings Corp"
1581068,"BRX","Brixmor Property Group Inc."
892450,"KT","KT CORP"
764038,"SSB","SouthState Corp"
1465128,"STWD","STARWOOD PROPERTY TRUST, INC."
822818,"CLH","CLEAN HARBORS INC"
49600,"EGP","EASTGROUP PROPERTIES INC"
59558,"LNC","LINCOLN NATIONAL CORP"
1158041,"TRQ","TURQUOISE HILL RESOURCES LTD."
1739104,"ELAN","Elanco Animal Health Inc"
1826168,"TIMB","TIM S.A."
1710864,"MSSMY","Misumi Group Inc./ADR"
1264136,"WF","WOORI FINANCIAL GROUP INC."
1046257,"INGR","Ingredion Inc"
851968,"MHK","MOHAWK INDUSTRIES INC"
1803599,"CNXC","Concentrix Corp"
1838413,"YMM","Full Truck Alliance Co. Ltd."
802481,"PPC","PILGRIMS PRIDE CORP"
1341766,"CELH","Celsius Holdings, Inc."
853816,"LSTR","LANDSTAR SYSTEM INC"
921825,"FR","FIRST INDUSTRIAL REALTY TRUST INC"
929008,"WCC","WESCO INTERNATIONAL INC"
818479,"XRAY","DENTSPLY SIRONA Inc."
1297989,"EXLS","ExlService Holdings, Inc."
1674862,"ASH","ASHLAND INC."
63276,"MAT","MATTEL INC /DE/"
1786431,"REYN","Reynolds Consumer Products Inc."
1071371,"CIB","BANCOLOMBIA SA"
1604028,"WMS","ADVANCED DRAINAGE SYSTEMS, INC."
25445,"CR","Crane Holdings, Co."
917251,"ADC","AGREE REALTY CORP"
78150,"PHI","PLDT Inc."
1076378,"CX","CEMEX SAB DE CV"
1128928,"FLO","FLOWERS FOODS INC"
108312,"WWD","Woodward, Inc."
1509589,"CIVI","CIVITAS RESOURCES, INC."
67716,"MDU","MDU RESOURCES GROUP INC"
1846832,"DLO","dLocal Ltd"
1342874,"TX","Ternium S.A."
1163302,"X","UNITED STATES STEEL CORP"
775158,"OSK","OSHKOSH CORP"
94845,"LEVI","LEVI STRAUSS & CO"
1821825,"OGN","Organon & Co."
1481045,"DSEEY","Daiwa Securities Group Inc."
1592000,"ENLC","EnLink Midstream, LLC"
874015,"IONS","IONIS PHARMACEUTICALS INC"
1524358,"VAC","MARRIOTT VACATIONS WORLDWIDE Corp"
84246,"RLI","RLI CORP"
1734722,"PATH","UiPath, Inc."
70145,"NFG","NATIONAL FUEL GAS CO"
18349,"SNV","SYNOVUS FINANCIAL CORP"
794367,"M","Macy's, Inc."
1177702,"SAIA","SAIA INC"
729986,"UBSI","UNITED BANKSHARES INC/WV"
1754581,"FUTU","Futu Holdings Ltd"
893538,"SM","SM Energy Co"
1004434,"AMG","AFFILIATED MANAGERS GROUP, INC."
1747748,"XM","Qualtrics International Inc."
1307954,"HUN","Huntsman CORP"
1842022,"DTM","DT Midstream, Inc."
1598110,"CYBR","CyberArk Software Ltd."
1024305,"COTY","COTY INC."
1618732,"NTNX","Nutanix, Inc."
71691,"NYT","NEW YORK TIMES CO"
1173382,"CAE","CAE INC"
57515,"LANC","LANCASTER COLONY CORP"
91767,"SON","SONOCO PRODUCTS CO"
1142750,"AMN","AMN HEALTHCARE SERVICES INC"
1569650,"OZK","Bank OZK"
1091907,"WWE","WORLD WRESTLING ENTERTAINMENTINC"
22444,"CMC","COMMERCIAL METALS Co"
1766363,"EDR","Endeavor Group Holdings, Inc."
1799208,"DNB","Dun & Bradstreet Holdings, Inc."
1206264,"TPX","TEMPUR SEALY INTERNATIONAL, INC."
1534504,"PBF","PBF Energy Inc."
1751008,"APP","AppLovin Corp"
1014739,"OPCH","Option Care Health, Inc."
921738,"PENN","PENN Entertainment, Inc."
1616862,"AXTA","Axalta Coating Systems Ltd."
1801368,"MP","MP Materials Corp. / DE"
1050140,"DSGX","DESCARTES SYSTEMS GROUP INC"
766421,"ALK","ALASKA AIR GROUP, INC."
46765,"HP","Helmerich & Payne, Inc."
1475922,"PRI","Primerica, Inc."
1296445,"ORA","ORMAT TECHNOLOGIES, INC."
1820877,"AIRC","Apartment Income REIT Corp."
1674910,"VVV","VALVOLINE INC"
230557,"SIGI","SELECTIVE INSURANCE GROUP INC"
1530950,"POST","Post Holdings, Inc."
1757073,"NVST","Envista Holdings Corp"
1065837,"SKX","SKECHERS USA INC"
1637207,"PLNT","Planet Fitness, Inc."
1046102,"RBA","RITCHIE BROS AUCTIONEERS INC"
1818201,"CCCS","CCC Intelligent Solutions Holdings Inc."
1529192,"VIPS","Vipshop Holdings Ltd"
763901,"BPOP","POPULAR, INC."
1609550,"INSP","Inspire Medical Systems, Inc."
1528849,"RH","RH"
1479094,"STAG","STAG Industrial, Inc."
1825155,"TIXT","TELUS International (Cda) Inc."
1472787,"FAF","First American Financial Corp"
1748797,"DOOO","BRP Inc."
1674101,"VRT","Vertiv Holdings Co"
1531740,"TMBBY","TMB Bank Public Co Limited/ADR"
98362,"TKR","TIMKEN CO"
1681459,"FTI","TechnipFMC plc"
1047127,"AMKR","AMKOR TECHNOLOGY, INC."
887936,"FCN","FTI CONSULTING, INC"
814453,"NWL","NEWELL BRANDS INC."
1791863,"BEPC","Brookfield Renewable Corp"
849869,"SLGN","SILGAN HOLDINGS INC"
1131383,"STN","STANTEC INC"
1422183,"FSK","FS KKR Capital Corp"
889331,"LFUS","LITTELFUSE INC /DE"
20520,"FYBR","Frontier Communications Parent, Inc."
1842827,"BZ","Kanzhun Ltd"
785161,"EHC","Encompass Health Corp"
1699838,"CFLT","Confluent, Inc."
14930,"BC","BRUNSWICK CORP"
1061894,"GIL","Gildan Activewear Inc."
1015328,"WTFC","WINTRUST FINANCIAL CORP"
1637810,"FSV","FirstService Corp"
1858985,"ONON","On Holding AG"
1707753,"ESTC","Elastic N.V."
1303313,"LHCG","LHC Group, Inc"
1653482,"GTLB","Gitlab Inc."
1623925,"AM","Antero Midstream Corp"
1299939,"CADE","Cadence Bank"
66570,"MSA","MSA Safety Inc"
36029,"FFIN","FIRST FINANCIAL BANKSHARES INC"
1444327,"LYSDY","Lynas CORP LTD"
1436467,"ADRZY","Andritz AG"
1486957,"BWXT","BWX Technologies, Inc."
701818,"KGC","KINROSS GOLD CORP"
939767,"EXEL","EXELIXIS, INC."
1564406,"OSH","Oak Street Health, Inc."
1834048,"ASAI","Sendas Distributor S.A."
1742924,"LTHM","Livent Corp."
1365135,"WU","Western Union CO"
1076930,"NOVT","NOVANTA INC"
1069878,"TREX","TREX CO INC"
1038074,"SLAB","SILICON LABORATORIES INC."
851520,"EXPO","EXPONENT INC"
1745041,"IAA","IAA, Inc."
1057877,"IDA","IDACORP INC"
1868778,"INFA","Informatica Inc."
1650729,"SITE","SiteOne Landscape Supply, Inc."
1655888,"ORCC","Owl Rock Capital Corp"
935494,"NATI","NATIONAL INSTRUMENTS CORP"
794170,"TOL","Toll Brothers, Inc."
1883685,"DKNG","DraftKings Inc."
918646,"EXP","EAGLE MATERIALS INC"
275880,"PSN","PARSONS CORP"
1125376,"ENSG","ENSIGN GROUP, INC"
1804745,"DRVN","Driven Brands Holdings Inc."
314808,"VAL","Valaris Ltd"
1619762,"IGT","International Game Technology PLC"
